probability,volatility,vol.
0.219853,1.232909,volatility (positive vehicular jerk : longitudinal direction)
0.023792919,0.86954081,volatility (positive vehicular jerk : longitudinal direction)
0.089324698,1.076238,volatility (positive vehicular jerk : longitudinal direction)
0.044938602,0.96719182,volatility (positive vehicular jerk : longitudinal direction)
0.44332749,1.387126,volatility (positive vehicular jerk : longitudinal direction)
0.036140043,0.93348408,volatility (positive vehicular jerk : longitudinal direction)
0.014370228,0.79326242,volatility (positive vehicular jerk : longitudinal direction)
0.018423127,0.83075601,volatility (positive vehicular jerk : longitudinal direction)
0.023960689,0.8706094,volatility (positive vehicular jerk : longitudinal direction)
0.012835838,0.77626902,volatility (positive vehicular jerk : longitudinal direction)
0.34401006,1.325103,volatility (positive vehicular jerk : longitudinal direction)
0.3475056,1.327397,volatility (positive vehicular jerk : longitudinal direction)
0.039624538,0.94768602,volatility (positive vehicular jerk : longitudinal direction)
0.042107869,0.95709401,volatility (positive vehicular jerk : longitudinal direction)
0.046044499,0.97097278,volatility (positive vehicular jerk : longitudinal direction)
0.067446873,1.031009,volatility (positive vehicular jerk : longitudinal direction)
0.023349285,0.86667931,volatility (positive vehicular jerk : longitudinal direction)
0.061416861,1.016149,volatility (positive vehicular jerk : longitudinal direction)
0.009452869,0.73034722,volatility (positive vehicular jerk : longitudinal direction)
0.018563326,0.83190262,volatility (positive vehicular jerk : longitudinal direction)
0.04116299,0.95357859,volatility (positive vehicular jerk : longitudinal direction)
0.036836665,0.93642563,volatility (positive vehicular jerk : longitudinal direction)
0.47886536,1.408366,volatility (positive vehicular jerk : longitudinal direction)
0.26516107,1.2696069,volatility (positive vehicular jerk : longitudinal direction)
0.17631643,1.192088,volatility (positive vehicular jerk : longitudinal direction)
0.017207623,0.82043999,volatility (positive vehicular jerk : longitudinal direction)
0.052097611,0.99025279,volatility (positive vehicular jerk : longitudinal direction)
0.034723867,0.92733198,volatility (positive vehicular jerk : longitudinal direction)
0.047592901,0.97612393,volatility (positive vehicular jerk : longitudinal direction)
0.016598469,0.81499761,volatility (positive vehicular jerk : longitudinal direction)
0.054532707,0.99741602,volatility (positive vehicular jerk : longitudinal direction)
0.01850451,0.83142263,volatility (positive vehicular jerk : longitudinal direction)
0.012349652,0.77046382,volatility (positive vehicular jerk : longitudinal direction)
0.013068803,0.77897418,volatility (positive vehicular jerk : longitudinal direction)
0.052564751,0.99165112,volatility (positive vehicular jerk : longitudinal direction)
0.014185956,0.79131877,volatility (positive vehicular jerk : longitudinal direction)
0.018000927,0.8272506,volatility (positive vehicular jerk : longitudinal direction)
0.019549264,0.83973402,volatility (positive vehicular jerk : longitudinal direction)
0.12702334,1.134782,volatility (positive vehicular jerk : longitudinal direction)
0.15574284,1.170007,volatility (positive vehicular jerk : longitudinal direction)
0.081337303,1.061036,volatility (positive vehicular jerk : longitudinal direction)
0.019201113,0.83701378,volatility (positive vehicular jerk : longitudinal direction)
0.066151448,1.0279239,volatility (positive vehicular jerk : longitudinal direction)
0.087594695,1.073053,volatility (positive vehicular jerk : longitudinal direction)
0.029267704,0.90111899,volatility (positive vehicular jerk : longitudinal direction)
0.036527846,0.93512827,volatility (positive vehicular jerk : longitudinal direction)
0.12062042,1.126019,volatility (positive vehicular jerk : longitudinal direction)
0.041337553,0.95423383,volatility (positive vehicular jerk : longitudinal direction)
0.058804527,1.009284,volatility (positive vehicular jerk : longitudinal direction)
0.18070327,1.196529,volatility (positive vehicular jerk : longitudinal direction)
0.077581868,1.053413,volatility (positive vehicular jerk : longitudinal direction)
0.2259165,1.238106,volatility (positive vehicular jerk : longitudinal direction)
0.042573705,0.95879948,volatility (positive vehicular jerk : longitudinal direction)
0.066283919,1.028242,volatility (positive vehicular jerk : longitudinal direction)
0.045032542,0.96751642,volatility (positive vehicular jerk : longitudinal direction)
0.048263758,0.97830641,volatility (positive vehicular jerk : longitudinal direction)
0.061449088,1.016232,volatility (positive vehicular jerk : longitudinal direction)
0.098013334,1.091441,volatility (positive vehicular jerk : longitudinal direction)
0.026985971,0.88872123,volatility (positive vehicular jerk : longitudinal direction)
0.073318042,1.044337,volatility (positive vehicular jerk : longitudinal direction)
0.091861323,1.080809,volatility (positive vehicular jerk : longitudinal direction)
0.11360554,1.115945,volatility (positive vehicular jerk : longitudinal direction)
0.15117593,1.164788,volatility (positive vehicular jerk : longitudinal direction)
0.04131918,0.95416498,volatility (positive vehicular jerk : longitudinal direction)
0.068016864,1.032349,volatility (positive vehicular jerk : longitudinal direction)
0.045658611,0.96966338,volatility (positive vehicular jerk : longitudinal direction)
0.22248586,1.235178,volatility (positive vehicular jerk : longitudinal direction)
0.3522833,1.330515,volatility (positive vehicular jerk : longitudinal direction)
0.041078735,0.95326138,volatility (positive vehicular jerk : longitudinal direction)
0.15494385,1.169103,volatility (positive vehicular jerk : longitudinal direction)
0.059103865,1.010085,volatility (positive vehicular jerk : longitudinal direction)
0.48730117,1.413381,volatility (positive vehicular jerk : longitudinal direction)
0.21373974,1.227564,volatility (positive vehicular jerk : longitudinal direction)
0.044268712,0.96485817,volatility (positive vehicular jerk : longitudinal direction)
0.2866382,1.2855721,volatility (positive vehicular jerk : longitudinal direction)
0.076633662,1.051435,volatility (positive vehicular jerk : longitudinal direction)
0.47595632,1.406635,volatility (positive vehicular jerk : longitudinal direction)
0.020886704,0.84976029,volatility (positive vehicular jerk : longitudinal direction)
0.023920907,0.87035668,volatility (positive vehicular jerk : longitudinal direction)
0.030239075,0.90611452,volatility (positive vehicular jerk : longitudinal direction)
0.015965376,0.80912918,volatility (positive vehicular jerk : longitudinal direction)
0.096081898,1.088169,volatility (positive vehicular jerk : longitudinal direction)
0.029049722,0.8999759,volatility (positive vehicular jerk : longitudinal direction)
0.030283425,0.90633887,volatility (positive vehicular jerk : longitudinal direction)
0.025227116,0.87844801,volatility (positive vehicular jerk : longitudinal direction)
0.02692591,0.8883813,volatility (positive vehicular jerk : longitudinal direction)
0.27501407,1.277027,volatility (positive vehicular jerk : longitudinal direction)
0.010630704,0.74795592,volatility (positive vehicular jerk : longitudinal direction)
0.66055989,1.5197591,volatility (positive vehicular jerk : longitudinal direction)
0.051259156,0.98771298,volatility (positive vehicular jerk : longitudinal direction)
0.034517594,0.9264158,volatility (positive vehicular jerk : longitudinal direction)
0.79918045,1.625958,volatility (positive vehicular jerk : longitudinal direction)
0.1897891,1.205467,volatility (positive vehicular jerk : longitudinal direction)
0.14628078,1.159048,volatility (positive vehicular jerk : longitudinal direction)
0.17532663,1.191074,volatility (positive vehicular jerk : longitudinal direction)
0.02946344,0.90213841,volatility (positive vehicular jerk : longitudinal direction)
0.36699334,1.339998,volatility (positive vehicular jerk : longitudinal direction)
0.12096096,1.126495,volatility (positive vehicular jerk : longitudinal direction)
0.045040075,0.96754241,volatility (positive vehicular jerk : longitudinal direction)
0.025988143,0.882976,volatility (positive vehicular jerk : longitudinal direction)
0.052724387,0.99212629,volatility (positive vehicular jerk : longitudinal direction)
0.045707904,0.96983123,volatility (positive vehicular jerk : longitudinal direction)
0.06559559,1.026583,volatility (positive vehicular jerk : longitudinal direction)
0.099541254,1.093989,volatility (positive vehicular jerk : longitudinal direction)
0.011892756,0.76479888,volatility (positive vehicular jerk : longitudinal direction)
0.02459625,0.87459242,volatility (positive vehicular jerk : longitudinal direction)
0.030930301,0.90957552,volatility (positive vehicular jerk : longitudinal direction)
0.059794668,1.011919,volatility (positive vehicular jerk : longitudinal direction)
0.045718152,0.9698661,volatility (positive vehicular jerk : longitudinal direction)
0.087079234,1.072093,volatility (positive vehicular jerk : longitudinal direction)
0.017939163,0.82673103,volatility (positive vehicular jerk : longitudinal direction)
0.026253715,0.88452578,volatility (positive vehicular jerk : longitudinal direction)
0.71218646,1.5554219,volatility (positive vehicular jerk : longitudinal direction)
0.10320129,1.099954,volatility (positive vehicular jerk : longitudinal direction)
0.076214284,1.050553,volatility (positive vehicular jerk : longitudinal direction)
0.022913324,0.86381513,volatility (positive vehicular jerk : longitudinal direction)
0.4949477,1.417923,volatility (positive vehicular jerk : longitudinal direction)
0.077586696,1.053423,volatility (positive vehicular jerk : longitudinal direction)
0.009872754,0.73686182,volatility (positive vehicular jerk : longitudinal direction)
0.026539162,0.88617462,volatility (positive vehicular jerk : longitudinal direction)
0.10001985,1.09478,volatility (positive vehicular jerk : longitudinal direction)
0.016890645,0.81763208,volatility (positive vehicular jerk : longitudinal direction)
0.089395925,1.076368,volatility (positive vehicular jerk : longitudinal direction)
0.02207632,0.85816377,volatility (positive vehicular jerk : longitudinal direction)
0.013710958,0.78619152,volatility (positive vehicular jerk : longitudinal direction)
0.013868776,0.78791422,volatility (positive vehicular jerk : longitudinal direction)
0.023070477,0.86485368,volatility (positive vehicular jerk : longitudinal direction)
0.070086181,1.037128,volatility (positive vehicular jerk : longitudinal direction)
0.064865284,1.0248049,volatility (positive vehicular jerk : longitudinal direction)
0.30717266,1.300179,volatility (positive vehicular jerk : longitudinal direction)
